freq,v_in, v_out
1.95E+07,1,9.22E-07
2.00E+07,1,9.22E-07
2.04E+07,1,9.22E-07
2.09E+07,1,9.22E-07
2.14E+07,1,9.21E-07
2.19E+07,1,9.21E-07
2.24E+07,1,9.21E-07
2.29E+07,1,9.21E-07
2.34E+07,1,9.20E-07
2.40E+07,1,9.20E-07
2.46E+07,1,9.20E-07
2.51E+07,1,9.20E-07
2.57E+07,1,9.20E-07
2.63E+07,1,9.20E-07
2.69E+07,1,9.19E-07
2.75E+07,1,9.19E-07
2.82E+07,1,9.19E-07
2.88E+07,1,9.19E-07
2.95E+07,1,9.19E-07
3.02E+07,1,9.19E-07
3.09E+07,1,9.19E-07
3.16E+07,1,9.18E-07
3.24E+07,1,9.18E-07
3.31E+07,1,9.18E-07
3.39E+07,1,9.18E-07
3.47E+07,1,9.18E-07
3.55E+07,1,9.18E-07
3.63E+07,1,9.18E-07
3.72E+07,1,9.18E-07
3.80E+07,1,9.18E-07
3.89E+07,1,9.18E-07
3.98E+07,1,9.17E-07
4.07E+07,1,9.17E-07
4.17E+07,1,9.17E-07
4.27E+07,1,9.17E-07
4.37E+07,1,9.17E-07
4.47E+07,1,9.17E-07
4.57E+07,1,9.17E-07
4.68E+07,1,9.17E-07
4.79E+07,1,9.17E-07
4.90E+07,1,9.17E-07
5.01E+07,1,9.17E-07
5.13E+07,1,9.17E-07
5.25E+07,1,9.17E-07
5.37E+07,1,9.17E-07
5.50E+07,1,9.17E-07
5.62E+07,1,9.17E-07
5.75E+07,1,9.17E-07
5.89E+07,1,9.17E-07
6.03E+07,1,9.17E-07
6.17E+07,1,9.17E-07
6.31E+07,1,9.17E-07
6.46E+07,1,9.16E-07
6.61E+07,1,9.16E-07
6.76E+07,1,9.16E-07
6.92E+07,1,9.16E-07
7.08E+07,1,9.16E-07
7.24E+07,1,9.16E-07
7.41E+07,1,9.16E-07
7.59E+07,1,9.16E-07
7.76E+07,1,9.16E-07
7.94E+07,1,9.16E-07
8.13E+07,1,9.16E-07
8.32E+07,1,9.16E-07
8.51E+07,1,9.16E-07
8.71E+07,1,9.16E-07
8.91E+07,1,9.16E-07
9.12E+07,1,9.16E-07
9.33E+07,1,9.16E-07
9.55E+07,1,9.16E-07
9.77E+07,1,9.16E-07
1.00E+08,1,9.16E-07
1.02E+08,1,9.16E-07
1.05E+08,1,9.16E-07
1.07E+08,1,9.16E-07
1.10E+08,1,9.16E-07
1.12E+08,1,9.16E-07
1.15E+08,1,9.16E-07
1.18E+08,1,9.16E-07
1.20E+08,1,9.16E-07
1.23E+08,1,9.16E-07
1.26E+08,1,9.16E-07
1.29E+08,1,9.16E-07
1.32E+08,1,9.16E-07
1.35E+08,1,9.16E-07
1.38E+08,1,9.16E-07
1.41E+08,1,9.16E-07
1.45E+08,1,9.16E-07
1.48E+08,1,9.16E-07
1.51E+08,1,9.16E-07
1.55E+08,1,9.16E-07
1.59E+08,1,9.16E-07
1.62E+08,1,9.16E-07
1.66E+08,1,9.16E-07
1.70E+08,1,9.16E-07
1.74E+08,1,9.16E-07
1.78E+08,1,9.16E-07
1.82E+08,1,9.16E-07
1.86E+08,1,9.16E-07
1.91E+08,1,9.16E-07
1.95E+08,1,9.16E-07
2.00E+08,1,9.16E-07
2.04E+08,1,9.16E-07
2.09E+08,1,9.16E-07
2.14E+08,1,9.16E-07
2.19E+08,1,9.16E-07
2.24E+08,1,9.16E-07
2.29E+08,1,9.16E-07
2.34E+08,1,9.16E-07
2.40E+08,1,9.16E-07
2.46E+08,1,9.16E-07
2.51E+08,1,9.16E-07
2.57E+08,1,9.16E-07
2.63E+08,1,9.16E-07
2.69E+08,1,9.16E-07
2.75E+08,1,9.16E-07
2.82E+08,1,9.16E-07
2.88E+08,1,9.16E-07
2.95E+08,1,9.16E-07
3.02E+08,1,9.16E-07
3.09E+08,1,9.16E-07
3.16E+08,1,9.16E-07
3.24E+08,1,9.16E-07
3.31E+08,1,9.16E-07
3.39E+08,1,9.16E-07
3.47E+08,1,9.16E-07
3.55E+08,1,9.16E-07
3.63E+08,1,9.16E-07
3.72E+08,1,9.16E-07
3.80E+08,1,9.16E-07
3.89E+08,1,9.16E-07
3.98E+08,1,9.16E-07
4.07E+08,1,9.16E-07
4.17E+08,1,9.16E-07
4.27E+08,1,9.16E-07
4.37E+08,1,9.16E-07
4.47E+08,1,9.16E-07
4.57E+08,1,9.16E-07
4.68E+08,1,9.16E-07
4.79E+08,1,9.16E-07
4.90E+08,1,9.16E-07
5.01E+08,1,9.16E-07
5.13E+08,1,9.16E-07
5.25E+08,1,9.16E-07
5.37E+08,1,9.16E-07
5.50E+08,1,9.16E-07
5.62E+08,1,9.16E-07
5.75E+08,1,9.16E-07
5.89E+08,1,9.16E-07
6.03E+08,1,9.16E-07
6.17E+08,1,9.16E-07
6.31E+08,1,9.16E-07
6.46E+08,1,9.16E-07
6.61E+08,1,9.16E-07
6.76E+08,1,9.16E-07
6.92E+08,1,9.16E-07
7.08E+08,1,9.16E-07
7.24E+08,1,9.16E-07
7.41E+08,1,9.16E-07
7.59E+08,1,9.16E-07
7.76E+08,1,9.16E-07
7.94E+08,1,9.16E-07
8.13E+08,1,9.16E-07
8.32E+08,1,9.16E-07
8.51E+08,1,9.16E-07
8.71E+08,1,9.16E-07
8.91E+08,1,9.16E-07
9.12E+08,1,9.16E-07
9.33E+08,1,9.16E-07
9.55E+08,1,9.16E-07
9.77E+08,1,9.16E-07
1.00E+09,1,9.16E-07
1.02E+09,1,9.16E-07
1.05E+09,1,9.16E-07
1.07E+09,1,9.16E-07
1.10E+09,1,9.16E-07
1.12E+09,1,9.16E-07
1.15E+09,1,9.16E-07
1.18E+09,1,9.16E-07
1.20E+09,1,9.16E-07
1.23E+09,1,9.16E-07
1.26E+09,1,9.16E-07
1.29E+09,1,9.16E-07
1.32E+09,1,9.16E-07
1.35E+09,1,9.16E-07
1.38E+09,1,9.16E-07
1.41E+09,1,9.16E-07
1.45E+09,1,9.16E-07
1.48E+09,1,9.16E-07
1.51E+09,1,9.16E-07
1.55E+09,1,9.16E-07
1.59E+09,1,9.16E-07
1.62E+09,1,9.16E-07
1.66E+09,1,9.16E-07
1.70E+09,1,9.16E-07
1.74E+09,1,9.16E-07
1.78E+09,1,9.16E-07
1.82E+09,1,9.16E-07
1.86E+09,1,9.16E-07
1.91E+09,1,9.16E-07
1.95E+09,1,9.16E-07
2.00E+09,1,9.16E-07
2.04E+09,1,9.16E-07
2.09E+09,1,9.16E-07
2.14E+09,1,9.16E-07
2.19E+09,1,9.16E-07
2.24E+09,1,9.16E-07
2.29E+09,1,9.16E-07
2.34E+09,1,9.16E-07
2.40E+09,1,9.16E-07
2.46E+09,1,9.16E-07
2.51E+09,1,9.16E-07
2.57E+09,1,9.16E-07
2.63E+09,1,9.16E-07
2.69E+09,1,9.16E-07
2.75E+09,1,9.16E-07
2.82E+09,1,9.16E-07
2.88E+09,1,9.16E-07
2.95E+09,1,9.16E-07
3.02E+09,1,9.16E-07
3.09E+09,1,9.16E-07
3.16E+09,1,9.16E-07
3.24E+09,1,9.16E-07
3.31E+09,1,9.16E-07
3.39E+09,1,9.16E-07
3.47E+09,1,9.16E-07
3.55E+09,1,9.16E-07
3.63E+09,1,9.16E-07
3.72E+09,1,9.16E-07
3.80E+09,1,9.16E-07
3.89E+09,1,9.16E-07
3.98E+09,1,9.16E-07
4.07E+09,1,9.16E-07
4.17E+09,1,9.16E-07
4.27E+09,1,9.16E-07
4.37E+09,1,9.16E-07
4.47E+09,1,9.16E-07
4.57E+09,1,9.16E-07
4.68E+09,1,9.16E-07
4.79E+09,1,9.16E-07
4.90E+09,1,9.16E-07
5.01E+09,1,9.16E-07
5.13E+09,1,9.16E-07
5.25E+09,1,9.16E-07
5.37E+09,1,9.16E-07
5.50E+09,1,9.16E-07
5.62E+09,1,9.16E-07
5.75E+09,1,9.16E-07
5.89E+09,1,9.16E-07
6.03E+09,1,9.16E-07
6.17E+09,1,9.16E-07
6.31E+09,1,9.16E-07
6.46E+09,1,9.16E-07
6.61E+09,1,9.16E-07
6.76E+09,1,9.16E-07
6.92E+09,1,9.16E-07
7.08E+09,1,9.16E-07
7.24E+09,1,9.16E-07
7.41E+09,1,9.16E-07
7.59E+09,1,9.16E-07
7.76E+09,1,9.16E-07
7.94E+09,1,9.16E-07
8.13E+09,1,9.16E-07
8.32E+09,1,9.16E-07
8.51E+09,1,9.16E-07
8.71E+09,1,9.16E-07
8.91E+09,1,9.16E-07
9.12E+09,1,9.16E-07
9.33E+09,1,9.16E-07
9.55E+09,1,9.16E-07
9.77E+09,1,9.16E-07
1.00E+10,1,9.16E-07
